,Region,Country,State,City,Month,Day,Year,AvgTemperature
1660393,North America,US,Connecticut,Hartford Springfield,11,6,2013,48.6
1660394,North America,US,Connecticut,Hartford Springfield,11,7,2013,54.2
1660395,North America,US,Connecticut,Hartford Springfield,11,8,2013,41.4
1660396,North America,US,Connecticut,Hartford Springfield,11,9,2013,37.8
1660397,North America,US,Connecticut,Hartford Springfield,11,10,2013,45.4
1660398,North America,US,Connecticut,Hartford Springfield,11,11,2013,45.1
1660399,North America,US,Connecticut,Hartford Springfield,11,12,2013,40.0
1660400,North America,US,Connecticut,Hartford Springfield,11,13,2013,29.6
1660401,North America,US,Connecticut,Hartford Springfield,11,14,2013,37.9
1660402,North America,US,Connecticut,Hartford Springfield,11,15,2013,43.1
1660403,North America,US,Connecticut,Hartford Springfield,11,16,2013,47.1
1660404,North America,US,Connecticut,Hartford Springfield,11,17,2013,44.0
1660405,North America,US,Connecticut,Hartford Springfield,11,18,2013,58.3
1660406,North America,US,Connecticut,Hartford Springfield,11,19,2013,44.2
1660407,North America,US,Connecticut,Hartford Springfield,11,20,2013,32.8
1660408,North America,US,Connecticut,Hartford Springfield,11,21,2013,29.8
1660409,North America,US,Connecticut,Hartford Springfield,11,22,2013,45.2
1660410,North America,US,Connecticut,Hartford Springfield,11,23,2013,43.3
1660411,North America,US,Connecticut,Hartford Springfield,11,24,2013,25.2
1660412,North America,US,Connecticut,Hartford Springfield,11,25,2013,24.4
1660413,North America,US,Connecticut,Hartford Springfield,11,26,2013,34.1
1660414,North America,US,Connecticut,Hartford Springfield,11,27,2013,40.7
1660415,North America,US,Connecticut,Hartford Springfield,11,28,2013,32.1
1660416,North America,US,Connecticut,Hartford Springfield,11,29,2013,27.5
1660417,North America,US,Connecticut,Hartford Springfield,11,30,2013,23.5
1660418,North America,US,Connecticut,Hartford Springfield,12,1,2013,32.8
1660419,North America,US,Connecticut,Hartford Springfield,12,2,2013,37.6
1660420,North America,US,Connecticut,Hartford Springfield,12,3,2013,35.2
1660421,North America,US,Connecticut,Hartford Springfield,12,4,2013,35.2
1660422,North America,US,Connecticut,Hartford Springfield,12,5,2013,37.5
1660423,North America,US,Connecticut,Hartford Springfield,12,6,2013,47.1
1660424,North America,US,Connecticut,Hartford Springfield,12,7,2013,35.3
1660425,North America,US,Connecticut,Hartford Springfield,12,8,2013,28.1
1660426,North America,US,Connecticut,Hartford Springfield,12,9,2013,30.0
1660427,North America,US,Connecticut,Hartford Springfield,12,10,2013,31.6
1660428,North America,US,Connecticut,Hartford Springfield,12,11,2013,24.8
1660429,North America,US,Connecticut,Hartford Springfield,12,12,2013,21.9
1660430,North America,US,Connecticut,Hartford Springfield,12,13,2013,22.0
1660431,North America,US,Connecticut,Hartford Springfield,12,14,2013,17.3
1660432,North America,US,Connecticut,Hartford Springfield,12,15,2013,23.1
1660433,North America,US,Connecticut,Hartford Springfield,12,16,2013,25.5
1660434,North America,US,Connecticut,Hartford Springfield,12,17,2013,10.3
1660435,North America,US,Connecticut,Hartford Springfield,12,18,2013,21.7
1660436,North America,US,Connecticut,Hartford Springfield,12,19,2013,32.5
1660437,North America,US,Connecticut,Hartford Springfield,12,20,2013,36.1
1660438,North America,US,Connecticut,Hartford Springfield,12,21,2013,44.3
1660439,North America,US,Connecticut,Hartford Springfield,12,22,2013,54.9
1660440,North America,US,Connecticut,Hartford Springfield,12,23,2013,51.8
1660441,North America,US,Connecticut,Hartford Springfield,12,24,2013,35.2
1660442,North America,US,Connecticut,Hartford Springfield,12,25,2013,21.7
1660443,North America,US,Connecticut,Hartford Springfield,12,26,2013,23.2
1660444,North America,US,Connecticut,Hartford Springfield,12,27,2013,26.7
1660445,North America,US,Connecticut,Hartford Springfield,12,28,2013,33.5
1660446,North America,US,Connecticut,Hartford Springfield,12,29,2013,33.4
1660447,North America,US,Connecticut,Hartford Springfield,12,30,2013,34.5
1660448,North America,US,Connecticut,Hartford Springfield,12,31,2013,18.3
1675100,North America,US,District of Columbia,Washington,1,1,2013,41.4
1675101,North America,US,District of Columbia,Washington,1,2,2013,38.0
1675102,North America,US,District of Columbia,Washington,1,3,2013,33.0
1675103,North America,US,District of Columbia,Washington,1,4,2013,36.2
1675104,North America,US,District of Columbia,Washington,1,5,2013,39.3
1675105,North America,US,District of Columbia,Washington,1,6,2013,42.1
1675106,North America,US,District of Columbia,Washington,1,7,2013,46.0
1675107,North America,US,District of Columbia,Washington,1,8,2013,40.1
1675108,North America,US,District of Columbia,Washington,1,9,2013,41.7
1675109,North America,US,District of Columbia,Washington,1,10,2013,49.8
1675110,North America,US,District of Columbia,Washington,1,11,2013,43.5
1675111,North America,US,District of Columbia,Washington,1,12,2013,45.5
1675112,North America,US,District of Columbia,Washington,1,13,2013,47.4
1675113,North America,US,District of Columbia,Washington,1,14,2013,53.1
1675114,North America,US,District of Columbia,Washington,1,15,2013,42.8
1675115,North America,US,District of Columbia,Washington,1,16,2013,39.0
1675116,North America,US,District of Columbia,Washington,1,17,2013,43.4
1675117,North America,US,District of Columbia,Washington,1,18,2013,38.1
1675118,North America,US,District of Columbia,Washington,1,19,2013,39.7
1675119,North America,US,District of Columbia,Washington,1,20,2013,48.3
1675120,North America,US,District of Columbia,Washington,1,21,2013,39.9
1675121,North America,US,District of Columbia,Washington,1,22,2013,26.7
1675122,North America,US,District of Columbia,Washington,1,23,2013,21.0
1675123,North America,US,District of Columbia,Washington,1,24,2013,23.8
1675124,North America,US,District of Columbia,Washington,1,25,2013,22.4
1675125,North America,US,District of Columbia,Washington,1,26,2013,28.0
1675126,North America,US,District of Columbia,Washington,1,27,2013,31.7
1675127,North America,US,District of Columbia,Washington,1,28,2013,35.7
1675128,North America,US,District of Columbia,Washington,1,29,2013,50.1
1675129,North America,US,District of Columbia,Washington,1,30,2013,58.0
1675130,North America,US,District of Columbia,Washington,1,31,2013,52.2
1675131,North America,US,District of Columbia,Washington,2,1,2013,31.9
1675132,North America,US,District of Columbia,Washington,2,2,2013,24.3
1675133,North America,US,District of Columbia,Washington,2,3,2013,30.9
1675134,North America,US,District of Columbia,Washington,2,4,2013,31.9
1675135,North America,US,District of Columbia,Washington,2,5,2013,37.6
1675136,North America,US,District of Columbia,Washington,2,6,2013,40.4
1675137,North America,US,District of Columbia,Washington,2,7,2013,36.4
1675138,North America,US,District of Columbia,Washington,2,8,2013,38.4
1675139,North America,US,District of Columbia,Washington,2,9,2013,37.3
1675140,North America,US,District of Columbia,Washington,2,10,2013,32.6
1675141,North America,US,District of Columbia,Washington,2,11,2013,42.6
1675142,North America,US,District of Columbia,Washington,2,12,2013,51.8
1675143,North America,US,District of Columbia,Washington,2,13,2013,41.6
1675144,North America,US,District of Columbia,Washington,2,14,2013,40.5
1675145,North America,US,District of Columbia,Washington,2,15,2013,44.9
1675146,North America,US,District of Columbia,Washington,2,16,2013,39.2
1675147,North America,US,District of Columbia,Washington,2,17,2013,31.7
1675148,North America,US,District of Columbia,Washington,2,18,2013,30.1
1675149,North America,US,District of Columbia,Washington,2,19,2013,40.3
1675150,North America,US,District of Columbia,Washington,2,20,2013,38.4
1675151,North America,US,District of Columbia,Washington,2,21,2013,31.2
1675152,North America,US,District of Columbia,Washington,2,22,2013,33.1
1675153,North America,US,District of Columbia,Washington,2,23,2013,37.5
1675154,North America,US,District of Columbia,Washington,2,24,2013,46.5
1675155,North America,US,District of Columbia,Washington,2,25,2013,38.5
1675156,North America,US,District of Columbia,Washington,2,26,2013,38.6
1675157,North America,US,District of Columbia,Washington,2,27,2013,48.1
1675158,North America,US,District of Columbia,Washington,2,28,2013,46.2
1675159,North America,US,District of Columbia,Washington,3,1,2013,42.8
1675160,North America,US,District of Columbia,Washington,3,2,2013,36.7
1675161,North America,US,District of Columbia,Washington,3,3,2013,35.2
1675162,North America,US,District of Columbia,Washington,3,4,2013,36.0
1675163,North America,US,District of Columbia,Washington,3,5,2013,40.6
1675164,North America,US,District of Columbia,Washington,3,6,2013,37.8
1675165,North America,US,District of Columbia,Washington,3,7,2013,43.2
1675166,North America,US,District of Columbia,Washington,3,8,2013,43.2
1675167,North America,US,District of Columbia,Washington,3,9,2013,47.4
1675168,North America,US,District of Columbia,Washington,3,10,2013,48.8
1675169,North America,US,District of Columbia,Washington,3,11,2013,50.3
1675170,North America,US,District of Columbia,Washington,3,12,2013,56.8
1675171,North America,US,District of Columbia,Washington,3,13,2013,45.2
1675172,North America,US,District of Columbia,Washington,3,14,2013,39.3
1675173,North America,US,District of Columbia,Washington,3,15,2013,43.8
1675174,North America,US,District of Columbia,Washington,3,16,2013,51.0
1675175,North America,US,District of Columbia,Washington,3,17,2013,41.1
1675176,North America,US,District of Columbia,Washington,3,18,2013,38.3
1675177,North America,US,District of Columbia,Washington,3,19,2013,45.3
1675178,North America,US,District of Columbia,Washington,3,20,2013,47.2
1675179,North America,US,District of Columbia,Washington,3,21,2013,39.3
1675180,North America,US,District of Columbia,Washington,3,22,2013,36.8
1675181,North America,US,District of Columbia,Washington,3,23,2013,42.7
1675182,North America,US,District of Columbia,Washington,3,24,2013,41.4
1675183,North America,US,District of Columbia,Washington,3,25,2013,36.1
1675184,North America,US,District of Columbia,Washington,3,26,2013,37.0
1675185,North America,US,District of Columbia,Washington,3,27,2013,45.5
1675186,North America,US,District of Columbia,Washington,3,28,2013,44.5
1675187,North America,US,District of Columbia,Washington,3,29,2013,48.8
1675188,North America,US,District of Columbia,Washington,3,30,2013,50.5
1675189,North America,US,District of Columbia,Washington,3,31,2013,50.2
1675190,North America,US,District of Columbia,Washington,4,1,2013,52.9
1675191,North America,US,District of Columbia,Washington,4,2,2013,45.1
1675192,North America,US,District of Columbia,Washington,4,3,2013,44.1
1675193,North America,US,District of Columbia,Washington,4,4,2013,40.4
1675194,North America,US,District of Columbia,Washington,4,5,2013,49.1
1675195,North America,US,District of Columbia,Washington,4,6,2013,49.9
1675196,North America,US,District of Columbia,Washington,4,7,2013,52.8
1675197,North America,US,District of Columbia,Washington,4,8,2013,64.8
1675198,North America,US,District of Columbia,Washington,4,9,2013,72.1
1675199,North America,US,District of Columbia,Washington,4,10,2013,75.7
1675200,North America,US,District of Columbia,Washington,4,11,2013,76.2
1675201,North America,US,District of Columbia,Washington,4,12,2013,61.5
1675202,North America,US,District of Columbia,Washington,4,13,2013,59.5
1675203,North America,US,District of Columbia,Washington,4,14,2013,58.8
1675204,North America,US,District of Columbia,Washington,4,15,2013,59.8
1675205,North America,US,District of Columbia,Washington,4,16,2013,62.5
1675206,North America,US,District of Columbia,Washington,4,17,2013,68.5
1675207,North America,US,District of Columbia,Washington,4,18,2013,66.5
1675208,North America,US,District of Columbia,Washington,4,19,2013,70.0
1675209,North America,US,District of Columbia,Washington,4,20,2013,56.2
1675210,North America,US,District of Columbia,Washington,4,21,2013,49.8
1675211,North America,US,District of Columbia,Washington,4,22,2013,49.0
1675212,North America,US,District of Columbia,Washington,4,23,2013,52.8
1675213,North America,US,District of Columbia,Washington,4,24,2013,60.0
1675214,North America,US,District of Columbia,Washington,4,25,2013,59.5
1675215,North America,US,District of Columbia,Washington,4,26,2013,57.9
1675216,North America,US,District of Columbia,Washington,4,27,2013,60.7
1675217,North America,US,District of Columbia,Washington,4,28,2013,59.5
1675218,North America,US,District of Columbia,Washington,4,29,2013,58.3
1675219,North America,US,District of Columbia,Washington,4,30,2013,58.0
1675220,North America,US,District of Columbia,Washington,5,1,2013,59.9
1675221,North America,US,District of Columbia,Washington,5,2,2013,57.8
1675222,North America,US,District of Columbia,Washington,5,3,2013,59.1
1675223,North America,US,District of Columbia,Washington,5,4,2013,57.0
1675224,North America,US,District of Columbia,Washington,5,5,2013,54.7
1675225,North America,US,District of Columbia,Washington,5,6,2013,56.4
1675226,North America,US,District of Columbia,Washington,5,7,2013,60.3
1675227,North America,US,District of Columbia,Washington,5,8,2013,63.3
1675228,North America,US,District of Columbia,Washington,5,9,2013,62.6
1675229,North America,US,District of Columbia,Washington,5,10,2013,69.0
1675230,North America,US,District of Columbia,Washington,5,11,2013,69.7
1675231,North America,US,District of Columbia,Washington,5,12,2013,63.8
1675232,North America,US,District of Columbia,Washington,5,13,2013,55.5
1675233,North America,US,District of Columbia,Washington,5,14,2013,54.0
1675234,North America,US,District of Columbia,Washington,5,15,2013,65.8
1675235,North America,US,District of Columbia,Washington,5,16,2013,75.9
1675236,North America,US,District of Columbia,Washington,5,17,2013,74.8
1675237,North America,US,District of Columbia,Washington,5,18,2013,66.0
1675238,North America,US,District of Columbia,Washington,5,19,2013,65.5
1675239,North America,US,District of Columbia,Washington,5,20,2013,72.0
1675240,North America,US,District of Columbia,Washington,5,21,2013,73.8
1675241,North America,US,District of Columbia,Washington,5,22,2013,77.1
1675242,North America,US,District of Columbia,Washington,5,23,2013,75.7
1675243,North America,US,District of Columbia,Washington,5,24,2013,63.0
1675244,North America,US,District of Columbia,Washington,5,25,2013,55.8
1675245,North America,US,District of Columbia,Washington,5,26,2013,62.8
1675246,North America,US,District of Columbia,Washington,5,27,2013,61.7
1675247,North America,US,District of Columbia,Washington,5,28,2013,70.2
1675248,North America,US,District of Columbia,Washington,5,29,2013,76.2
1675249,North America,US,District of Columbia,Washington,5,30,2013,79.6
1675250,North America,US,District of Columbia,Washington,5,31,2013,79.8
1675251,North America,US,District of Columbia,Washington,6,1,2013,81.5
1675252,North America,US,District of Columbia,Washington,6,2,2013,81.0
1675253,North America,US,District of Columbia,Washington,6,3,2013,74.8
1675254,North America,US,District of Columbia,Washington,6,4,2013,71.1
1675255,North America,US,District of Columbia,Washington,6,5,2013,71.4
1675256,North America,US,District of Columbia,Washington,6,6,2013,70.5
1675257,North America,US,District of Columbia,Washington,6,7,2013,70.5
1675258,North America,US,District of Columbia,Washington,6,8,2013,72.6
1675259,North America,US,District of Columbia,Washington,6,9,2013,75.3
1675260,North America,US,District of Columbia,Washington,6,10,2013,75.2
1675261,North America,US,District of Columbia,Washington,6,11,2013,75.8
1675262,North America,US,District of Columbia,Washington,6,12,2013,80.2
1675263,North America,US,District of Columbia,Washington,6,13,2013,79.7
1675264,North America,US,District of Columbia,Washington,6,14,2013,71.5
1675265,North America,US,District of Columbia,Washington,6,15,2013,76.0
1675266,North America,US,District of Columbia,Washington,6,16,2013,76.8
1675267,North America,US,District of Columbia,Washington,6,17,2013,79.2
1675268,North America,US,District of Columbia,Washington,6,18,2013,75.8
1675269,North America,US,District of Columbia,Washington,6,19,2013,71.4
1675270,North America,US,District of Columbia,Washington,6,20,2013,72.6
1675271,North America,US,District of Columbia,Washington,6,21,2013,73.4
1675272,North America,US,District of Columbia,Washington,6,22,2013,76.2
1675273,North America,US,District of Columbia,Washington,6,23,2013,75.3
1675274,North America,US,District of Columbia,Washington,6,24,2013,80.2
1675275,North America,US,District of Columbia,Washington,6,25,2013,81.5
1675276,North America,US,District of Columbia,Washington,6,26,2013,81.7
1675277,North America,US,District of Columbia,Washington,6,27,2013,76.5
1675278,North America,US,District of Columbia,Washington,6,28,2013,78.0
1675279,North America,US,District of Columbia,Washington,6,29,2013,77.8
1675280,North America,US,District of Columbia,Washington,6,30,2013,80.2
1675281,North America,US,District of Columbia,Washington,7,1,2013,78.3
1675282,North America,US,District of Columbia,Washington,7,2,2013,78.6
1675283,North America,US,District of Columbia,Washington,7,3,2013,78.6
1675284,North America,US,District of Columbia,Washington,7,4,2013,81.1
1675285,North America,US,District of Columbia,Washington,7,5,2013,82.6
1675286,North America,US,District of Columbia,Washington,7,6,2013,84.3
1675287,North America,US,District of Columbia,Washington,7,7,2013,83.7
1675288,North America,US,District of Columbia,Washington,7,8,2013,78.7
1675289,North America,US,District of Columbia,Washington,7,9,2013,80.3
1675290,North America,US,District of Columbia,Washington,7,10,2013,82.3
1675291,North America,US,District of Columbia,Washington,7,11,2013,79.0
1675292,North America,US,District of Columbia,Washington,7,12,2013,73.9
1675293,North America,US,District of Columbia,Washington,7,13,2013,77.0
1675294,North America,US,District of Columbia,Washington,7,14,2013,81.4
1675295,North America,US,District of Columbia,Washington,7,15,2013,84.5
1675296,North America,US,District of Columbia,Washington,7,16,2013,88.6
1675297,North America,US,District of Columbia,Washington,7,17,2013,87.3
1675298,North America,US,District of Columbia,Washington,7,18,2013,87.0
1675299,North America,US,District of Columbia,Washington,7,19,2013,88.0
1675300,North America,US,District of Columbia,Washington,7,20,2013,86.6
1675301,North America,US,District of Columbia,Washington,7,21,2013,84.9
1675302,North America,US,District of Columbia,Washington,7,22,2013,81.7
1675303,North America,US,District of Columbia,Washington,7,23,2013,82.0
1675304,North America,US,District of Columbia,Washington,7,24,2013,80.8
1675305,North America,US,District of Columbia,Washington,7,25,2013,74.5
1675306,North America,US,District of Columbia,Washington,7,26,2013,75.4
1675307,North America,US,District of Columbia,Washington,7,27,2013,74.6
1675308,North America,US,District of Columbia,Washington,7,28,2013,76.8
1675309,North America,US,District of Columbia,Washington,7,29,2013,76.0
1675310,North America,US,District of Columbia,Washington,7,30,2013,76.2
1675311,North America,US,District of Columbia,Washington,7,31,2013,76.5
1675312,North America,US,District of Columbia,Washington,8,1,2013,74.5
1675313,North America,US,District of Columbia,Washington,8,2,2013,78.1
1675314,North America,US,District of Columbia,Washington,8,3,2013,76.5
1675315,North America,US,District of Columbia,Washington,8,4,2013,74.8
1675316,North America,US,District of Columbia,Washington,8,5,2013,73.1
1675317,North America,US,District of Columbia,Washington,8,6,2013,72.2
1675318,North America,US,District of Columbia,Washington,8,7,2013,75.7
1675319,North America,US,District of Columbia,Washington,8,8,2013,80.3
1675320,North America,US,District of Columbia,Washington,8,9,2013,84.1
1675321,North America,US,District of Columbia,Washington,8,10,2013,81.6
1675322,North America,US,District of Columbia,Washington,8,11,2013,78.7
1675323,North America,US,District of Columbia,Washington,8,12,2013,81.6
1675324,North America,US,District of Columbia,Washington,8,13,2013,81.3
1675325,North America,US,District of Columbia,Washington,8,14,2013,72.2
1675326,North America,US,District of Columbia,Washington,8,15,2013,70.2
1675327,North America,US,District of Columbia,Washington,8,16,2013,71.4
1675328,North America,US,District of Columbia,Washington,8,17,2013,72.3
1675329,North America,US,District of Columbia,Washington,8,18,2013,71.5
1675330,North America,US,District of Columbia,Washington,8,19,2013,70.1
1675331,North America,US,District of Columbia,Washington,8,20,2013,76.6
1675332,North America,US,District of Columbia,Washington,8,21,2013,79.6
1675333,North America,US,District of Columbia,Washington,8,22,2013,80.5
1675334,North America,US,District of Columbia,Washington,8,23,2013,76.4
1675335,North America,US,District of Columbia,Washington,8,24,2013,73.1
1675336,North America,US,District of Columbia,Washington,8,25,2013,74.2
1675337,North America,US,District of Columbia,Washington,8,26,2013,75.0
1675338,North America,US,District of Columbia,Washington,8,27,2013,81.9
1675339,North America,US,District of Columbia,Washington,8,28,2013,79.8
1675340,North America,US,District of Columbia,Washington,8,29,2013,78.3
1675341,North America,US,District of Columbia,Washington,8,30,2013,78.8
1675342,North America,US,District of Columbia,Washington,8,31,2013,80.5
1675343,North America,US,District of Columbia,Washington,9,1,2013,81.2
1675344,North America,US,District of Columbia,Washington,9,2,2013,81.5
1675345,North America,US,District of Columbia,Washington,9,3,2013,81.4
1675346,North America,US,District of Columbia,Washington,9,4,2013,74.7
1675347,North America,US,District of Columbia,Washington,9,5,2013,76.7
1675348,North America,US,District of Columbia,Washington,9,6,2013,70.7
1675349,North America,US,District of Columbia,Washington,9,7,2013,71.1
1675350,North America,US,District of Columbia,Washington,9,8,2013,77.4
1675351,North America,US,District of Columbia,Washington,9,9,2013,73.9
1675352,North America,US,District of Columbia,Washington,9,10,2013,79.6
1675353,North America,US,District of Columbia,Washington,9,11,2013,84.0
1675354,North America,US,District of Columbia,Washington,9,12,2013,81.1
1675355,North America,US,District of Columbia,Washington,9,13,2013,74.4
1675356,North America,US,District of Columbia,Washington,9,14,2013,64.9
1675357,North America,US,District of Columbia,Washington,9,15,2013,65.7
1675358,North America,US,District of Columbia,Washington,9,16,2013,68.6
1675359,North America,US,District of Columbia,Washington,9,17,2013,63.6
1675360,North America,US,District of Columbia,Washington,9,18,2013,62.2
1675361,North America,US,District of Columbia,Washington,9,19,2013,66.6
1675362,North America,US,District of Columbia,Washington,9,20,2013,70.1
1675363,North America,US,District of Columbia,Washington,9,21,2013,70.0
1675364,North America,US,District of Columbia,Washington,9,22,2013,67.9
1675365,North America,US,District of Columbia,Washington,9,23,2013,62.2
1675366,North America,US,District of Columbia,Washington,9,24,2013,61.6
1675367,North America,US,District of Columbia,Washington,9,25,2013,64.3
1675368,North America,US,District of Columbia,Washington,9,26,2013,66.6
1675369,North America,US,District of Columbia,Washington,9,27,2013,66.4
1675370,North America,US,District of Columbia,Washington,9,28,2013,66.0
1675371,North America,US,District of Columbia,Washington,9,29,2013,64.7
1675372,North America,US,District of Columbia,Washington,9,30,2013,65.7
1675373,North America,US,District of Columbia,Washington,10,1,2013,70.2
1675374,North America,US,District of Columbia,Washington,10,2,2013,74.5
1675375,North America,US,District of Columbia,Washington,10,3,2013,74.0
1675376,North America,US,District of Columbia,Washington,10,4,2013,76.1
1675377,North America,US,District of Columbia,Washington,10,5,2013,77.9
1675378,North America,US,District of Columbia,Washington,10,6,2013,77.8
1675379,North America,US,District of Columbia,Washington,10,7,2013,71.3
1675380,North America,US,District of Columbia,Washington,10,8,2013,60.9
1675381,North America,US,District of Columbia,Washington,10,9,2013,60.0
1675382,North America,US,District of Columbia,Washington,10,10,2013,57.9
1675383,North America,US,District of Columbia,Washington,10,11,2013,61.5
1675384,North America,US,District of Columbia,Washington,10,12,2013,64.4
1675385,North America,US,District of Columbia,Washington,10,13,2013,63.1
1675386,North America,US,District of Columbia,Washington,10,14,2013,62.9
1675387,North America,US,District of Columbia,Washington,10,15,2013,63.3
1675388,North America,US,District of Columbia,Washington,10,16,2013,66.0
1675389,North America,US,District of Columbia,Washington,10,17,2013,67.7
1675390,North America,US,District of Columbia,Washington,10,18,2013,63.5
1675391,North America,US,District of Columbia,Washington,10,19,2013,58.8
1675392,North America,US,District of Columbia,Washington,10,20,2013,59.6
1675393,North America,US,District of Columbia,Washington,10,21,2013,55.8
1675394,North America,US,District of Columbia,Washington,10,22,2013,58.1
1675395,North America,US,District of Columbia,Washington,10,23,2013,53.8
1675396,North America,US,District of Columbia,Washington,10,24,2013,48.3
1675397,North America,US,District of Columbia,Washington,10,25,2013,47.1
1675398,North America,US,District of Columbia,Washington,10,26,2013,46.7
1675399,North America,US,District of Columbia,Washington,10,27,2013,53.6
1675400,North America,US,District of Columbia,Washington,10,28,2013,52.4
1675401,North America,US,District of Columbia,Washington,10,29,2013,53.7
1675402,North America,US,District of Columbia,Washington,10,30,2013,57.0
1675403,North America,US,District of Columbia,Washington,10,31,2013,60.7
1675404,North America,US,District of Columbia,Washington,11,1,2013,67.4
1675405,North America,US,District of Columbia,Washington,11,2,2013,62.1
1675406,North America,US,District of Columbia,Washington,11,3,2013,53.8
1675407,North America,US,District of Columbia,Washington,11,4,2013,43.4
1675408,North America,US,District of Columbia,Washington,11,5,2013,47.8
1675409,North America,US,District of Columbia,Washington,11,6,2013,58.6
1675410,North America,US,District of Columbia,Washington,11,7,2013,57.4
1675411,North America,US,District of Columbia,Washington,11,8,2013,47.6
1675412,North America,US,District of Columbia,Washington,11,9,2013,44.7
1675413,North America,US,District of Columbia,Washington,11,10,2013,52.0
1675414,North America,US,District of Columbia,Washington,11,11,2013,49.2
1675415,North America,US,District of Columbia,Washington,11,12,2013,47.4
1675416,North America,US,District of Columbia,Washington,11,13,2013,37.7
1675417,North America,US,District of Columbia,Washington,11,14,2013,40.7
1675418,North America,US,District of Columbia,Washington,11,15,2013,45.2
1675419,North America,US,District of Columbia,Washington,11,16,2013,50.4
1675420,North America,US,District of Columbia,Washington,11,17,2013,56.3
1675421,North America,US,District of Columbia,Washington,11,18,2013,62.4
1675422,North America,US,District of Columbia,Washington,11,19,2013,50.0
1675423,North America,US,District of Columbia,Washington,11,20,2013,41.9
1675424,North America,US,District of Columbia,Washington,11,21,2013,41.9
1675425,North America,US,District of Columbia,Washington,11,22,2013,51.8
1675426,North America,US,District of Columbia,Washington,11,23,2013,51.1
1675427,North America,US,District of Columbia,Washington,11,24,2013,32.3
1675428,North America,US,District of Columbia,Washington,11,25,2013,29.6
1675429,North America,US,District of Columbia,Washington,11,26,2013,36.8
1675430,North America,US,District of Columbia,Washington,11,27,2013,41.0
1675431,North America,US,District of Columbia,Washington,11,28,2013,34.2
1675432,North America,US,District of Columbia,Washington,11,29,2013,36.2
1675433,North America,US,District of Columbia,Washington,11,30,2013,33.9
1675434,North America,US,District of Columbia,Washington,12,1,2013,37.9
1675435,North America,US,District of Columbia,Washington,12,2,2013,44.5
1675436,North America,US,District of Columbia,Washington,12,3,2013,47.1
1675437,North America,US,District of Columbia,Washington,12,4,2013,47.1
1675438,North America,US,District of Columbia,Washington,12,5,2013,56.5
1675439,North America,US,District of Columbia,Washington,12,6,2013,55.9
1675440,North America,US,District of Columbia,Washington,12,7,2013,41.3
1675441,North America,US,District of Columbia,Washington,12,8,2013,32.3
1675442,North America,US,District of Columbia,Washington,12,9,2013,34.3
1675443,North America,US,District of Columbia,Washington,12,10,2013,35.7
1675444,North America,US,District of Columbia,Washington,12,11,2013,34.2
1675445,North America,US,District of Columbia,Washington,12,12,2013,31.8
1675446,North America,US,District of Columbia,Washington,12,13,2013,33.7
1675447,North America,US,District of Columbia,Washington,12,14,2013,37.9
1675448,North America,US,District of Columbia,Washington,12,15,2013,40.7
1675449,North America,US,District of Columbia,Washington,12,16,2013,36.8
1675450,North America,US,District of Columbia,Washington,12,17,2013,36.7
1675451,North America,US,District of Columbia,Washington,12,18,2013,37.8
1675452,North America,US,District of Columbia,Washington,12,19,2013,41.1
1675453,North America,US,District of Columbia,Washington,12,20,2013,50.7
1675454,North America,US,District of Columbia,Washington,12,21,2013,58.6
1675455,North America,US,District of Columbia,Washington,12,22,2013,65.6
1675456,North America,US,District of Columbia,Washington,12,23,2013,59.3
1675457,North America,US,District of Columbia,Washington,12,24,2013,39.8
1675458,North America,US,District of Columbia,Washington,12,25,2013,27.8
1675459,North America,US,District of Columbia,Washington,12,26,2013,33.7
1675460,North America,US,District of Columbia,Washington,12,27,2013,38.2
1675461,North America,US,District of Columbia,Washington,12,28,2013,40.9
1675462,North America,US,District of Columbia,Washington,12,29,2013,46.9
1675463,North America,US,District of Columbia,Washington,12,30,2013,43.6
1675464,North America,US,District of Columbia,Washington,12,31,2013,38.0
1684365,North America,US,District of Columbia,Washington,1,1,2013,41.4
1684366,North America,US,District of Columbia,Washington,1,2,2013,38.0
1684367,North America,US,District of Columbia,Washington,1,3,2013,33.0
1684368,North America,US,District of Columbia,Washington,1,4,2013,36.2
1684369,North America,US,District of Columbia,Washington,1,5,2013,39.3
1684370,North America,US,District of Columbia,Washington,1,6,2013,42.1
1684371,North America,US,District of Columbia,Washington,1,7,2013,46.0
1684372,North America,US,District of Columbia,Washington,1,8,2013,40.1
1684373,North America,US,District of Columbia,Washington,1,9,2013,41.7
1684374,North America,US,District of Columbia,Washington,1,10,2013,49.8
1684375,North America,US,District of Columbia,Washington,1,11,2013,43.5
1684376,North America,US,District of Columbia,Washington,1,12,2013,45.5
1684377,North America,US,District of Columbia,Washington,1,13,2013,47.4
1684378,North America,US,District of Columbia,Washington,1,14,2013,53.1
1684379,North America,US,District of Columbia,Washington,1,15,2013,42.8
1684380,North America,US,District of Columbia,Washington,1,16,2013,39.0
1684381,North America,US,District of Columbia,Washington,1,17,2013,43.4
1684382,North America,US,District of Columbia,Washington,1,18,2013,38.1
1684383,North America,US,District of Columbia,Washington,1,19,2013,39.7
1684384,North America,US,District of Columbia,Washington,1,20,2013,48.3
1684385,North America,US,District of Columbia,Washington,1,21,2013,39.9
1684386,North America,US,District of Columbia,Washington,1,22,2013,26.7
